location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude
663497,Nicosia,pm25,7.8,µg/m³,2024-03-05 06:00:00+00:00,2024-03-05 08:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,7.1,µg/m³,2024-03-05 07:00:00+00:00,2024-03-05 09:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,7.0,µg/m³,2024-03-05 08:00:00+00:00,2024-03-05 10:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,9.6,µg/m³,2024-03-05 09:00:00+00:00,2024-03-05 11:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,14.0,µg/m³,2024-03-05 12:00:00+00:00,2024-03-05 14:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,9.7,µg/m³,2024-03-05 13:00:00+00:00,2024-03-05 15:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,11.0,µg/m³,2024-03-05 14:00:00+00:00,2024-03-05 16:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,7.0,µg/m³,2024-03-05 15:00:00+00:00,2024-03-05 17:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,14.0,µg/m³,2024-03-05 16:00:00+00:00,2024-03-05 18:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,8.1,µg/m³,2024-03-05 18:00:00+00:00,2024-03-05 20:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,12.0,µg/m³,2024-03-05 19:00:00+00:00,2024-03-05 21:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,9.5,µg/m³,2024-03-05 20:00:00+00:00,2024-03-05 22:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,8.8,µg/m³,2024-03-05 21:00:00+00:00,2024-03-05 23:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,18.0,µg/m³,2024-03-05 22:00:00+00:00,2024-03-06 00:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,22.0,µg/m³,2024-03-05 23:00:00+00:00,2024-03-06 01:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,24.0,µg/m³,2024-03-06 00:00:00+00:00,2024-03-06 02:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,11.0,µg/m³,2024-03-06 01:00:00+00:00,2024-03-06 03:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,8.8,µg/m³,2024-03-06 02:00:00+00:00,2024-03-06 04:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,8.1,µg/m³,2024-03-06 03:00:00+00:00,2024-03-06 05:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,0.42,µg/m³,2024-03-06 04:00:00+00:00,2024-03-06 06:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,1.8,µg/m³,2024-03-06 07:00:00+00:00,2024-03-06 09:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,2.6,µg/m³,2024-03-06 08:00:00+00:00,2024-03-06 10:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,1.5,µg/m³,2024-03-06 09:00:00+00:00,2024-03-06 11:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,4.5,µg/m³,2024-03-06 11:00:00+00:00,2024-03-06 13:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,6.3,µg/m³,2024-03-06 12:00:00+00:00,2024-03-06 14:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,2.6,µg/m³,2024-03-06 13:00:00+00:00,2024-03-06 15:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,1.5,µg/m³,2024-03-06 14:00:00+00:00,2024-03-06 16:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,3.8,µg/m³,2024-03-06 15:00:00+00:00,2024-03-06 17:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,4.1,µg/m³,2024-03-06 16:00:00+00:00,2024-03-06 18:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,4.4,µg/m³,2024-03-06 17:00:00+00:00,2024-03-06 19:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,1.3,µg/m³,2024-03-06 18:00:00+00:00,2024-03-06 20:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,2.9,µg/m³,2024-03-06 19:00:00+00:00,2024-03-06 21:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,1.4,µg/m³,2024-03-06 20:00:00+00:00,2024-03-06 22:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,0.25,µg/m³,2024-03-06 23:00:00+00:00,2024-03-07 01:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,2.3,µg/m³,2024-03-07 00:00:00+00:00,2024-03-07 02:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,4.8,µg/m³,2024-03-07 01:00:00+00:00,2024-03-07 03:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,3.7,µg/m³,2024-03-07 02:00:00+00:00,2024-03-07 04:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,5.8,µg/m³,2024-03-07 03:00:00+00:00,2024-03-07 05:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,3.8,µg/m³,2024-03-07 04:00:00+00:00,2024-03-07 06:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,2.7,µg/m³,2024-03-07 05:00:00+00:00,2024-03-07 07:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,5.2,µg/m³,2024-03-07 06:00:00+00:00,2024-03-07 08:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,6.7,µg/m³,2024-03-07 07:00:00+00:00,2024-03-07 09:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,6.1,µg/m³,2024-03-07 08:00:00+00:00,2024-03-07 10:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,3.7,µg/m³,2024-03-07 09:00:00+00:00,2024-03-07 11:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,8.5,µg/m³,2024-03-07 10:00:00+00:00,2024-03-07 12:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,8.4,µg/m³,2024-03-07 11:00:00+00:00,2024-03-07 13:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,4.0,µg/m³,2024-03-07 12:00:00+00:00,2024-03-07 14:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,5.5,µg/m³,2024-03-07 13:00:00+00:00,2024-03-07 15:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,6.0,µg/m³,2024-03-07 14:00:00+00:00,2024-03-07 16:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,5.3,µg/m³,2024-03-07 15:00:00+00:00,2024-03-07 17:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,8.5,µg/m³,2024-03-07 16:00:00+00:00,2024-03-07 18:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,8.3,µg/m³,2024-03-07 17:00:00+00:00,2024-03-07 19:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,6.5,µg/m³,2024-03-07 18:00:00+00:00,2024-03-07 20:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,10.0,µg/m³,2024-03-07 19:00:00+00:00,2024-03-07 21:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,7.0,µg/m³,2024-03-07 20:00:00+00:00,2024-03-07 22:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,5.4,µg/m³,2024-03-07 21:00:00+00:00,2024-03-07 23:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,5.9,µg/m³,2024-03-07 22:00:00+00:00,2024-03-08 00:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,6.6,µg/m³,2024-03-07 23:00:00+00:00,2024-03-08 01:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,9.4,µg/m³,2024-03-08 00:00:00+00:00,2024-03-08 02:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,6.0,µg/m³,2024-03-08 01:00:00+00:00,2024-03-08 03:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,9.3,µg/m³,2024-03-08 02:00:00+00:00,2024-03-08 04:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,8.4,µg/m³,2024-03-08 03:00:00+00:00,2024-03-08 05:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,6.2,µg/m³,2024-03-08 04:00:00+00:00,2024-03-08 06:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,6.3,µg/m³,2024-03-08 07:00:00+00:00,2024-03-08 09:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,5.0,µg/m³,2024-03-08 09:00:00+00:00,2024-03-08 11:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,8.9,µg/m³,2024-03-08 12:00:00+00:00,2024-03-08 14:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,4.3,µg/m³,2024-03-08 13:00:00+00:00,2024-03-08 15:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,5.5,µg/m³,2024-03-08 15:00:00+00:00,2024-03-08 17:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,5.6,µg/m³,2024-03-08 17:00:00+00:00,2024-03-08 19:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,5.8,µg/m³,2024-03-08 18:00:00+00:00,2024-03-08 20:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,3.6,µg/m³,2024-03-08 19:00:00+00:00,2024-03-08 21:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,0.48,µg/m³,2024-03-08 20:00:00+00:00,2024-03-08 22:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,4.9,µg/m³,2024-03-08 23:00:00+00:00,2024-03-09 01:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,6.2,µg/m³,2024-03-09 02:00:00+00:00,2024-03-09 04:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,6.1,µg/m³,2024-03-09 03:00:00+00:00,2024-03-09 05:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,6.5,µg/m³,2024-03-09 04:00:00+00:00,2024-03-09 06:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,3.8,µg/m³,2024-03-09 05:00:00+00:00,2024-03-09 07:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,3.5,µg/m³,2024-03-09 07:00:00+00:00,2024-03-09 09:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,3.3,µg/m³,2024-03-09 08:00:00+00:00,2024-03-09 10:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,3.0,µg/m³,2024-03-09 09:00:00+00:00,2024-03-09 11:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,7.6,µg/m³,2024-03-09 10:00:00+00:00,2024-03-09 12:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,4.1,µg/m³,2024-03-09 11:00:00+00:00,2024-03-09 13:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,5.0,µg/m³,2024-03-09 14:00:00+00:00,2024-03-09 16:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,5.5,µg/m³,2024-03-09 21:00:00+00:00,2024-03-09 23:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,4.0,µg/m³,2024-03-09 22:00:00+00:00,2024-03-10 00:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,6.7,µg/m³,2024-03-09 23:00:00+00:00,2024-03-10 01:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,7.1,µg/m³,2024-03-10 00:00:00+00:00,2024-03-10 02:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,2.3,µg/m³,2024-03-10 02:00:00+00:00,2024-03-10 04:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,5.8,µg/m³,2024-03-10 05:00:00+00:00,2024-03-10 07:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,4.3,µg/m³,2024-03-10 06:00:00+00:00,2024-03-10 08:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,4.2,µg/m³,2024-03-10 09:00:00+00:00,2024-03-10 11:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,4.7,µg/m³,2024-03-10 16:00:00+00:00,2024-03-10 18:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,11.0,µg/m³,2024-03-10 17:00:00+00:00,2024-03-10 19:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,5.1,µg/m³,2024-03-10 18:00:00+00:00,2024-03-10 20:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,6.8,µg/m³,2024-03-10 19:00:00+00:00,2024-03-10 21:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,8.7,µg/m³,2024-03-10 20:00:00+00:00,2024-03-10 22:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,7.7,µg/m³,2024-03-10 22:00:00+00:00,2024-03-11 00:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,2.2,µg/m³,2024-03-10 23:00:00+00:00,2024-03-11 01:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,5.3,µg/m³,2024-03-11 00:00:00+00:00,2024-03-11 02:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,3.5,µg/m³,2024-03-11 04:00:00+00:00,2024-03-11 06:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,5.0,µg/m³,2024-03-11 05:00:00+00:00,2024-03-11 07:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,7.5,µg/m³,2024-03-11 09:00:00+00:00,2024-03-11 11:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,3.2,µg/m³,2024-03-11 11:00:00+00:00,2024-03-11 13:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,6.6,µg/m³,2024-03-11 14:00:00+00:00,2024-03-11 16:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,4.1,µg/m³,2024-03-11 15:00:00+00:00,2024-03-11 17:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,5.4,µg/m³,2024-03-11 17:00:00+00:00,2024-03-11 19:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,8.5,µg/m³,2024-03-11 18:00:00+00:00,2024-03-11 20:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,5.0,µg/m³,2024-03-11 19:00:00+00:00,2024-03-11 21:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,6.4,µg/m³,2024-03-11 20:00:00+00:00,2024-03-11 22:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,7.8,µg/m³,2024-03-11 21:00:00+00:00,2024-03-11 23:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,6.9,µg/m³,2024-03-11 22:00:00+00:00,2024-03-12 00:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,7.0,µg/m³,2024-03-11 23:00:00+00:00,2024-03-12 01:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,7.6,µg/m³,2024-03-12 00:00:00+00:00,2024-03-12 02:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,11.0,µg/m³,2024-03-12 01:00:00+00:00,2024-03-12 03:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,8.0,µg/m³,2024-03-12 02:00:00+00:00,2024-03-12 04:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,7.2,µg/m³,2024-03-12 03:00:00+00:00,2024-03-12 05:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,7.4,µg/m³,2024-03-12 04:00:00+00:00,2024-03-12 06:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,8.7,µg/m³,2024-03-12 05:00:00+00:00,2024-03-12 07:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,6.6,µg/m³,2024-03-12 06:00:00+00:00,2024-03-12 08:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,10.0,µg/m³,2024-03-12 07:00:00+00:00,2024-03-12 09:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,10.0,µg/m³,2024-03-12 08:00:00+00:00,2024-03-12 10:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,7.6,µg/m³,2024-03-12 09:00:00+00:00,2024-03-12 11:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,6.9,µg/m³,2024-03-12 10:00:00+00:00,2024-03-12 12:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,12.0,µg/m³,2024-03-12 11:00:00+00:00,2024-03-12 13:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,13.0,µg/m³,2024-03-12 12:00:00+00:00,2024-03-12 14:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,7.2,µg/m³,2024-03-12 13:00:00+00:00,2024-03-12 15:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,7.9,µg/m³,2024-03-12 14:00:00+00:00,2024-03-12 16:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,9.4,µg/m³,2024-03-12 15:00:00+00:00,2024-03-12 17:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,9.3,µg/m³,2024-03-12 16:00:00+00:00,2024-03-12 18:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,6.8,µg/m³,2024-03-12 17:00:00+00:00,2024-03-12 19:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,16.0,µg/m³,2024-03-12 19:00:00+00:00,2024-03-12 21:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,10.0,µg/m³,2024-03-12 20:00:00+00:00,2024-03-12 22:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,5.9,µg/m³,2024-03-12 22:00:00+00:00,2024-03-13 00:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,5.9,µg/m³,2024-03-12 23:00:00+00:00,2024-03-13 01:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,4.4,µg/m³,2024-03-13 00:00:00+00:00,2024-03-13 02:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,3.6,µg/m³,2024-03-13 01:00:00+00:00,2024-03-13 03:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,2.4,µg/m³,2024-03-13 02:00:00+00:00,2024-03-13 04:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,2.5,µg/m³,2024-03-13 03:00:00+00:00,2024-03-13 05:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,5.0,µg/m³,2024-03-13 04:00:00+00:00,2024-03-13 06:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,10.0,µg/m³,2024-03-13 05:00:00+00:00,2024-03-13 07:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,15.0,µg/m³,2024-03-13 06:00:00+00:00,2024-03-13 08:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,15.0,µg/m³,2024-03-13 07:00:00+00:00,2024-03-13 09:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,16.0,µg/m³,2024-03-13 08:00:00+00:00,2024-03-13 10:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,19.0,µg/m³,2024-03-13 09:00:00+00:00,2024-03-13 11:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,17.0,µg/m³,2024-03-13 10:00:00+00:00,2024-03-13 12:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,11.0,µg/m³,2024-03-13 11:00:00+00:00,2024-03-13 13:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,14.0,µg/m³,2024-03-13 12:00:00+00:00,2024-03-13 14:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,14.0,µg/m³,2024-03-13 13:00:00+00:00,2024-03-13 15:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,17.0,µg/m³,2024-03-13 14:00:00+00:00,2024-03-13 16:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,17.0,µg/m³,2024-03-13 15:00:00+00:00,2024-03-13 17:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,16.0,µg/m³,2024-03-13 16:00:00+00:00,2024-03-13 18:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,11.0,µg/m³,2024-03-13 17:00:00+00:00,2024-03-13 19:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,12.0,µg/m³,2024-03-13 18:00:00+00:00,2024-03-13 20:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,8.6,µg/m³,2024-03-13 19:00:00+00:00,2024-03-13 21:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,10.0,µg/m³,2024-03-13 20:00:00+00:00,2024-03-13 22:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,9.1,µg/m³,2024-03-13 21:00:00+00:00,2024-03-13 23:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,11.0,µg/m³,2024-03-13 22:00:00+00:00,2024-03-14 00:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,9.3,µg/m³,2024-03-13 23:00:00+00:00,2024-03-14 01:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,8.0,µg/m³,2024-03-14 00:00:00+00:00,2024-03-14 02:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,9.6,µg/m³,2024-03-14 01:00:00+00:00,2024-03-14 03:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,9.8,µg/m³,2024-03-14 02:00:00+00:00,2024-03-14 04:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,7.3,µg/m³,2024-03-14 03:00:00+00:00,2024-03-14 05:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,7.7,µg/m³,2024-03-14 04:00:00+00:00,2024-03-14 06:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,8.4,µg/m³,2024-03-14 05:00:00+00:00,2024-03-14 07:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,7.6,µg/m³,2024-03-14 06:00:00+00:00,2024-03-14 08:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,6.7,µg/m³,2024-03-14 07:00:00+00:00,2024-03-14 09:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,5.7,µg/m³,2024-03-14 08:00:00+00:00,2024-03-14 10:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,3.1,µg/m³,2024-03-14 09:00:00+00:00,2024-03-14 11:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,5.4,µg/m³,2024-03-14 11:00:00+00:00,2024-03-14 13:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,4.6,µg/m³,2024-03-14 12:00:00+00:00,2024-03-14 14:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,4.6,µg/m³,2024-03-14 13:00:00+00:00,2024-03-14 15:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,8.0,µg/m³,2024-03-14 14:00:00+00:00,2024-03-14 16:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,10.0,µg/m³,2024-03-14 15:00:00+00:00,2024-03-14 17:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,9.0,µg/m³,2024-03-14 16:00:00+00:00,2024-03-14 18:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,3.9,µg/m³,2024-03-14 17:00:00+00:00,2024-03-14 19:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm25,3.2,µg/m³,2024-03-14 18:00:00+00:00,2024-03-14 20:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
